"","html_form","attachments","flash_content","html_iframe","html_content","urls","external_resources","javascript","css","ips_in_urls","at_in_urls","encoding","is_phishy"
"429","False","0","False","False","True","17","0","0","0","True","False","none","True"
"430","False","0","False","False","True","45","0","0","0","False","False","none","True"
"431","False","0","False","False","True","5","0","0","0","True","False","none","True"
"432","False","0","False","False","True","5","0","0","0","True","False","none","True"
"433","False","0","False","False","True","7","0","0","0","False","False","none","True"
"434","False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"435","False","0","False","False","True","5","1","0","1","False","False","7bit","True"
"436","False","0","False","False","False","13","0","0","0","False","False","none","True"
"437","False","0","False","False","False","13","0","0","0","False","False","none","True"
"438","False","0","False","False","False","13","0","0","0","False","False","none","True"
"439","False","0","False","False","True","14","0","0","0","False","False","none","True"
"440","False","0","False","False","True","7","0","0","0","False","False","none","True"
"441","False","0","False","False","True","6","0","0","0","False","False","none","True"
"442","False","0","False","False","True","45","0","0","0","False","False","none","True"
"443","False","0","False","False","True","6","1","0","1","False","False","7bit","True"
"444","False","0","False","False","True","6","1","0","1","False","False","7bit","True"
"445","False","0","False","False","False","6","0","0","0","False","False","none","True"
"446","False","0","False","False","True","5","0","0","0","False","False","other","True"
"447","False","0","False","False","False","13","0","0","0","False","False","none","True"
"448","False","1","False","False","False","0","0","0","0","False","False","none","True"
"449","False","0","False","False","True","6","0","0","0","True","False","none","True"
"450","False","0","False","False","False","13","0","0","0","False","False","none","True"
"451","False","0","False","False","False","13","0","0","0","False","False","none","True"
"452","False","0","False","False","True","7","0","0","0","True","False","none","True"
"453","False","0","False","False","True","17","0","0","0","True","False","none","True"
"454","False","0","False","False","True","4","0","0","0","False","False","none","True"
"455","False","0","False","False","True","5","0","0","0","False","False","8bit","True"
"456","False","0","False","False","True","5","0","0","0","True","False","none","True"
"457","False","0","False","False","True","3","0","0","0","False","False","7bit","True"
"458","False","0","False","False","True","7","1","0","1","True","True","none","True"
"459","False","0","False","False","False","9","0","0","0","False","False","none","True"
"460","False","0","False","False","False","9","0","0","0","False","False","none","True"
"461","False","0","False","False","False","9","0","0","0","False","False","none","True"
"462","False","0","False","False","True","13","0","0","0","False","False","none","True"
"463","False","0","False","False","True","8","0","0","0","False","False","7bit","True"
"464","False","0","False","False","True","8","0","0","0","False","False","7bit","True"
"465","False","0","False","False","True","6","0","0","0","True","False","none","True"
"466","False","0","False","False","True","9","0","0","0","True","False","7bit","True"
"467","False","0","False","False","True","4","0","0","0","False","False","8bit","True"
"468","False","0","False","False","True","2","0","0","0","False","True","7bit","True"
"469","False","0","False","False","True","1","0","0","0","False","False","binary","True"
"470","False","0","False","False","True","10","1","0","1","False","False","none","True"
"471","False","0","False","False","True","11","2","0","2","False","False","none","True"
"472","False","0","False","False","True","7","0","0","0","False","False","none","True"
"473","False","0","False","False","True","0","0","0","0","False","False","none","True"
"474","False","0","False","False","True","13","0","0","0","False","False","none","True"
"475","False","0","False","False","True","13","0","0","0","False","False","none","True"
"476","False","0","False","False","True","13","0","0","0","False","False","none","True"
"477","False","0","False","False","True","13","0","0","0","False","False","none","True"
"478","False","0","False","False","True","8","0","0","0","False","False","7bit","True"
"479","False","0","False","False","True","7","2","0","2","False","True","7bit","True"
"480","False","0","False","False","True","9","1","0","1","False","False","none","True"
"481","False","0","False","False","True","6","1","0","1","True","True","none","True"
"482","False","0","False","False","True","6","0","0","0","False","False","none","True"
"483","False","0","False","False","True","18","0","0","0","False","False","none","True"
"484","False","0","False","False","True","18","0","0","0","False","False","none","True"
"485","False","0","False","False","True","15","0","0","0","True","False","none","True"
"486","False","0","False","False","True","15","0","0","0","True","False","none","True"
"487","False","0","False","False","True","15","0","0","0","True","False","none","True"
"488","False","0","False","False","True","15","0","0","0","True","False","none","True"
"489","False","0","False","False","True","15","0","0","0","True","False","none","True"
"490","False","0","False","False","False","0","0","0","0","False","False","other","True"
"491","False","0","False","False","True","17","0","0","0","False","False","none","True"
"492","False","0","False","False","True","4","0","0","0","False","False","8bit","True"
"493","False","0","False","False","True","6","0","0","0","False","False","none","True"
"494","False","0","False","False","True","6","0","0","0","False","False","none","True"
"495","False","0","False","False","True","2","0","0","0","False","False","none","True"
"496","False","0","False","False","True","2","0","0","0","False","False","none","True"
"497","False","0","False","False","True","10","1","0","1","False","False","none","True"
"498","False","0","False","False","True","10","1","0","1","False","False","none","True"
"499","False","0","False","False","True","0","0","0","0","False","False","none","True"
"500","False","0","False","False","True","5","0","0","0","False","False","8bit","True"
"501","False","0","False","False","False","2","0","0","0","False","False","none","True"
"502","False","0","False","False","True","18","0","0","0","False","False","none","True"
"503","False","0","False","False","True","18","0","0","0","False","False","none","True"
"504","False","0","False","False","True","19","0","0","0","False","False","none","True"
"505","False","0","False","False","True","26","0","0","0","False","False","none","True"
"506","False","0","False","False","True","18","0","0","0","False","False","none","True"
"507","False","0","False","False","True","19","0","0","0","False","False","none","True"
"508","False","0","False","False","True","26","0","0","0","False","False","none","True"
"509","False","0","False","False","True","4","0","0","0","False","False","7bit","True"
"510","False","0","False","False","True","11","0","0","0","False","False","none","True"
"511","False","0","False","False","True","19","0","0","0","False","False","none","True"
"512","False","0","False","False","False","2","0","0","0","False","False","none","True"
